"","Scientific.Name","x","y"
"13683","Pseudocheirus peregrinus",349761.853811941,5937235.23529082
"13684","Pseudocheirus peregrinus",357962.420769252,5931434.92450497
"13685","Pseudocheirus peregrinus",361662.474040462,5929035.42759752
"13686","Pseudocheirus peregrinus",363762.291758123,5931935.49893711
"13687","Pseudocheirus peregrinus",320261.913307126,6006235.18530636
"13688","Pseudocheirus peregrinus",321262.562680064,5998935.19640923
"13689","Pseudocheirus peregrinus",322761.96244379,6006735.60400751
"13690","Pseudocheirus peregrinus",324262.256964736,6004935.75819543
"13691","Pseudocheirus peregrinus",324762.699496431,6008335.12035059
"13692","Pseudocheirus peregrinus",324862.041347216,6010535.60974557
"13694","Pseudocheirus peregrinus",330061.881506196,6003535.41355555
"13695","Pseudocheirus peregrinus",337362.582627907,6000035.36244714
"13696","Pseudocheirus peregrinus",338462.672197406,6003935.3190315
"13697","Pseudocheirus peregrinus",339162.081266471,5997935.78923887
"13698","Pseudocheirus peregrinus",344200.062891565,5810599.84653876
"13699","Pseudocheirus peregrinus",413042.065809496,5940372.72449936
"13700","Pseudocheirus peregrinus",253536.141138498,5858213.46362313
"13701","Pseudocheirus peregrinus",140015.648080326,5892913.4280122
"13702","Pseudocheirus peregrinus",141376.818134362,5886899.22805114
"13703","Pseudocheirus peregrinus",134297.088569471,5895470.51596216
"13704","Pseudocheirus peregrinus",140862.258276301,5893550.0068794
"13706","Pseudocheirus peregrinus",327462.277796806,5799935.42466296
"13707","Pseudocheirus peregrinus",327562.506833096,5802735.13396614
"13708","Pseudocheirus peregrinus",741162.965806972,5853234.79509926
"13709","Pseudocheirus peregrinus",266662.311874298,5759735.59382484
"13710","Pseudocheirus peregrinus",256661.669392547,5805734.96879116
"13711","Pseudocheirus peregrinus",325261.815873927,5809535.019101
"13712","Pseudocheirus peregrinus",728763.014682246,5853235.71810447
"13713","Pseudocheirus peregrinus",731362.333184994,5858034.90852093
"13714","Pseudocheirus peregrinus",344186.282392028,5806363.72734422
"13715","Pseudocheirus peregrinus",402083.315533246,5918186.66317239
"13716","Pseudocheirus peregrinus",368008.679858682,5787047.56609428
"13718","Pseudocheirus peregrinus",346000.200324886,5815400.14738682
"13719","Pseudocheirus peregrinus",325679.847143358,5814399.7080701
"13720","Pseudocheirus peregrinus",329299.771051249,5814969.62116898
"13721","Pseudocheirus peregrinus",331200.317188704,5806589.73238774
"13722","Pseudocheirus peregrinus",141236.37185728,5883712.58832817
"13723","Pseudocheirus peregrinus",140984.739560407,5883557.28721908
"13724","Pseudocheirus peregrinus",128582.676515103,5882652.277086
"13725","Pseudocheirus peregrinus",261527.584400912,5856735.23065158
"13726","Pseudocheirus peregrinus",352328.303205002,5808756.45539617
"13727","Pseudocheirus peregrinus",742362.674650756,5853435.45287214
"13728","Pseudocheirus peregrinus",728962.575747088,5861835.82945088
"13729","Pseudocheirus peregrinus",729062.485673231,5861535.46771459
"13730","Pseudocheirus peregrinus",745562.56691564,5849435.35634129
"13731","Pseudocheirus peregrinus",726762.900130859,5855035.02876094
"13732","Pseudocheirus peregrinus",343700.10898771,5808699.97495001
"13733","Pseudocheirus peregrinus",341496.368044193,5807100.33594896
"13734","Pseudocheirus peregrinus",352062.155569209,5920535.73031838
"13735","Pseudocheirus peregrinus",325601.539974796,5759518.66095661
"13736","Pseudocheirus peregrinus",390062.652946387,5950035.6138474
"13738","Pseudocheirus peregrinus",349762.079315266,5937935.4946025
"13739","Pseudocheirus peregrinus",357862.580212774,5933035.69205379
"13740","Pseudocheirus peregrinus",322862.276810613,6002535.86051456
"13742","Pseudocheirus peregrinus",729062.481672732,5851535.00746892
"13743","Pseudocheirus peregrinus",263062.435670977,6024635.90399191
"13744","Pseudocheirus peregrinus",730762.649355761,5856535.59673374
"13745","Pseudocheirus peregrinus",755462.591336464,5844735.0950596
"13746","Pseudocheirus peregrinus",343799.94894679,5799399.76988821
"13747","Pseudocheirus peregrinus",348698.069948382,5820053.27642745
"13748","Pseudocheirus peregrinus",324173.519911467,5816339.29048951
"13749","Pseudocheirus peregrinus",254853.84852645,5745615.14513655
"13750","Pseudocheirus peregrinus",330801.370349976,5770073.97308953
"13751","Pseudocheirus peregrinus",263698.486471869,5822366.80748339
"13752","Pseudocheirus peregrinus",357782.14705573,5815356.92440631
"13753","Pseudocheirus peregrinus",508602.860291875,5778014.50886884
"13754","Pseudocheirus peregrinus",508240.133296942,5778048.17118287
"13755","Pseudocheirus peregrinus",479493.981002114,5778148.5327516
"13756","Pseudocheirus peregrinus",510987.983633039,5778022.73000087
"13757","Pseudocheirus peregrinus",508433.793242578,5778059.06804786
"13758","Pseudocheirus peregrinus",497961.576361147,5789746.6272714
"13759","Pseudocheirus peregrinus",485417.301768768,5778727.18916769
"13760","Pseudocheirus peregrinus",479442.129384416,5777515.9537414
"13761","Pseudocheirus peregrinus",510128.941436538,5777757.55369713
"13762","Pseudocheirus peregrinus",507647.755172507,5778004.36814659
"13763","Pseudocheirus peregrinus",266064.898202644,5850699.87389917
"13766","Pseudocheirus peregrinus",254422.235404398,5746696.25910659
"13769","Pseudocheirus peregrinus",254651.369879938,5746177.77364554
"13771","Pseudocheirus peregrinus",338449.867606709,5812025.11475223
"13774","Pseudocheirus peregrinus",254710.508930614,5746274.00553502
"13776","Pseudocheirus peregrinus",254471.881681929,5746444.47997005
"13777","Pseudocheirus peregrinus",254621.229356462,5746363.49196334
"13779","Pseudocheirus peregrinus",254433.387819372,5746846.57570503
"13782","Pseudocheirus peregrinus",397008.071778793,5927689.75602505
"13785","Pseudocheirus peregrinus",402846.060785036,5926341.3845275
"13786","Pseudocheirus peregrinus",408515.069976726,5922432.13480242
"13788","Pseudocheirus peregrinus",408638.440140419,5922569.92474749
"13792","Pseudocheirus peregrinus",406904.492784594,5920314.42523009
"13793","Pseudocheirus peregrinus",406826.062641958,5920393.45061384
"13794","Pseudocheirus peregrinus",409292.026753934,5921657.15059763
"13795","Pseudocheirus peregrinus",406729.663190155,5919427.13686876
"13796","Pseudocheirus peregrinus",406839.868459012,5919539.2930861
"13797","Pseudocheirus peregrinus",409089.357510365,5919593.57270694
"13798","Pseudocheirus peregrinus",408958.864696396,5919791.88505604
"13799","Pseudocheirus peregrinus",408786.992642657,5919940.93495629
"13800","Pseudocheirus peregrinus",406564.845878666,5911554.53239073
"13802","Pseudocheirus peregrinus",396669.112999481,5930775.66645809
"13803","Pseudocheirus peregrinus",396632.886944424,5930966.06485207
"13804","Pseudocheirus peregrinus",401498.313601041,5916670.9660546
"13805","Pseudocheirus peregrinus",402201.350677409,5919162.17299194
"13806","Pseudocheirus peregrinus",402321.057296432,5918907.25056392
"13807","Pseudocheirus peregrinus",337737.045841445,5886927.97209672
"13808","Pseudocheirus peregrinus",333159.149857993,5869702.74484133
"13814","Pseudocheirus peregrinus",343729.72467282,5866519.16239087
"13815","Pseudocheirus peregrinus",333206.209203011,5856116.14174234
"13816","Pseudocheirus peregrinus",333339.388371057,5856052.20378607
"13817","Pseudocheirus peregrinus",369198.120447748,5853484.49548039
"13818","Pseudocheirus peregrinus",385385.373389183,5853700.72935299
"13820","Pseudocheirus peregrinus",385572.102731522,5853566.80286536
"13821","Pseudocheirus peregrinus",385747.479199748,5854776.56377119
"13822","Pseudocheirus peregrinus",385817.347238088,5854455.70859511
"13823","Pseudocheirus peregrinus",386398.220842132,5807538.37988004
"13824","Pseudocheirus peregrinus",688152.670601274,5857462.23825329
"13826","Pseudocheirus peregrinus",273615.034542338,5850026.82872073
"13827","Pseudocheirus peregrinus",278024.969146763,5875754.00865506
"13828","Pseudocheirus peregrinus",289722.112622518,5857230.35190826
"13829","Pseudocheirus peregrinus",662929.629122633,5866507.56467262
"13830","Pseudocheirus peregrinus",685062.821063436,5866334.78169232
"13831","Pseudocheirus peregrinus",405902.029332858,5857662.69764685
"13832","Pseudocheirus peregrinus",323947.489843999,5754358.90837524
"13833","Pseudocheirus peregrinus",335791.603480875,5823291.7965906
"13834","Pseudocheirus peregrinus",696423.370597777,5834820.91804683
"13835","Pseudocheirus peregrinus",718178.394517926,5834118.64877648
"13836","Pseudocheirus peregrinus",663811.816712171,5890919.2801482
"13837","Pseudocheirus peregrinus",273566.099496541,5854172.20992575
"13838","Pseudocheirus peregrinus",274284.095291139,5851859.59414683
"13839","Pseudocheirus peregrinus",274607.478767455,5853978.33323315
"13840","Pseudocheirus peregrinus",701637.787563233,5827742.65749497
"13841","Pseudocheirus peregrinus",713543.675988973,5826331.96790037
"13842","Pseudocheirus peregrinus",263264.409246297,5860818.46288391
"13843","Pseudocheirus peregrinus",274333.140855147,5851683.23978991
"13844","Pseudocheirus peregrinus",277180.009392191,5850171.8861001
"13845","Pseudocheirus peregrinus",262405.857759016,5815087.87338492
"13846","Pseudocheirus peregrinus",408456.476976849,5819562.13630787
"13847","Pseudocheirus peregrinus",648314.414319736,5851912.51143147
"13848","Pseudocheirus peregrinus",667731.348967442,5825175.77494067
"13849","Pseudocheirus peregrinus",682049.407168977,5875832.31558494
"13850","Pseudocheirus peregrinus",237415.258041844,5826544.69821425
"13851","Pseudocheirus peregrinus",263840.541411554,5856090.233895
"13854","Pseudocheirus peregrinus",407919.621297317,5819754.7831039
"13855","Pseudocheirus peregrinus",420280.126071108,5819587.38051274
"13856","Pseudocheirus peregrinus",367644.358748103,5852327.95983285
"13857","Pseudocheirus peregrinus",371227.984056438,5853748.06290714
"13858","Pseudocheirus peregrinus",370658.274757274,5848280.20499627
"13860","Pseudocheirus peregrinus",377500.128215043,5861854.93767097
"13861","Pseudocheirus peregrinus",376747.162108218,5862471.96990527
"13864","Pseudocheirus peregrinus",376122.886953619,5861510.58395018
"13865","Pseudocheirus peregrinus",376057.052614241,5861650.54384858
"13866","Pseudocheirus peregrinus",376076.094452206,5862098.0500655
"13867","Pseudocheirus peregrinus",376347.807283391,5862228.5859866
"13868","Pseudocheirus peregrinus",699441.093835973,5825107.86413878
"13869","Pseudocheirus peregrinus",400647.653541018,5794463.14822882
"13870","Pseudocheirus peregrinus",645747.257659359,5836505.88716397
"13871","Pseudocheirus peregrinus",654826.311386474,5832333.08796586
"13872","Pseudocheirus peregrinus",689838.867945077,5820755.5552767
"13873","Pseudocheirus peregrinus",695402.870186137,5823603.38026075
"13874","Pseudocheirus peregrinus",691597.464759316,5819715.62365572
"13875","Pseudocheirus peregrinus",692887.701670442,5818493.07725997
"13876","Pseudocheirus peregrinus",581263.652150298,5880195.79672187
"13877","Pseudocheirus peregrinus",581399.088003886,5880254.39971458
"13878","Pseudocheirus peregrinus",644637.290139208,5814959.57033269
"13879","Pseudocheirus peregrinus",642266.432003818,5814906.56476439
"13880","Pseudocheirus peregrinus",608563.86068644,5819082.43868738
"13882","Pseudocheirus peregrinus",714826.78646573,5839567.51907009
"13883","Pseudocheirus peregrinus",648060.038824914,5852084.63262633
"13884","Pseudocheirus peregrinus",726008.716700252,5832878.02367567
"13885","Pseudocheirus peregrinus",725803.287291528,5832956.92720758
"13886","Pseudocheirus peregrinus",663859.07052963,5839590.79039419
"13887","Pseudocheirus peregrinus",647321.717508056,5838993.11102464
"13888","Pseudocheirus peregrinus",647218.096585688,5838778.51825087
"13889","Pseudocheirus peregrinus",737913.888635352,5857406.451785
"13890","Pseudocheirus peregrinus",736474.995662736,5857627.27506072
"13891","Pseudocheirus peregrinus",644019.868733166,5862342.89601971
"13892","Pseudocheirus peregrinus",728087.716663916,5847788.11596242
"13893","Pseudocheirus peregrinus",257238.362333149,5850380.53904609
"13894","Pseudocheirus peregrinus",241871.49871841,5831370.93557734
"13895","Pseudocheirus peregrinus",276751.208802596,5845505.15695819
"13897","Pseudocheirus peregrinus",270213.187925386,5849871.41798659
"13898","Pseudocheirus peregrinus",240190.109140058,5746305.05632612
"13899","Pseudocheirus peregrinus",270485.881914736,5849612.40680383
"13900","Pseudocheirus peregrinus",268299.073738585,5849629.55400667
"13901","Pseudocheirus peregrinus",264331.593548183,5850006.82903837
"13902","Pseudocheirus peregrinus",263569.115090666,5854727.58582223
"13904","Pseudocheirus peregrinus",604202.091032707,5818356.4176531
"13905","Pseudocheirus peregrinus",265191.325873197,5864135.76644251
"13906","Pseudocheirus peregrinus",549052.791528745,5863889.39472467
"13907","Pseudocheirus peregrinus",548906.660569147,5864338.47024441
"13908","Pseudocheirus peregrinus",266381.799874418,5850764.30228039
"13909","Pseudocheirus peregrinus",614902.868417259,5832495.50150933
"13910","Pseudocheirus peregrinus",614897.820976474,5832767.458257
"13911","Pseudocheirus peregrinus",235121.722414274,5823466.24951938
"13912","Pseudocheirus peregrinus",272823.328661926,5835976.7482687
"13913","Pseudocheirus peregrinus",277758.260794305,5843045.73024304
"13914","Pseudocheirus peregrinus",674169.316188705,5881193.36447463
"13915","Pseudocheirus peregrinus",274924.221351892,5851432.71151026
"13916","Pseudocheirus peregrinus",257131.676539771,5849788.75713686
"13917","Pseudocheirus peregrinus",382199.118912452,5786139.5685759
"13918","Pseudocheirus peregrinus",384229.323146832,5786028.82050641
"13919","Pseudocheirus peregrinus",380707.16102063,5784961.40712396
"13920","Pseudocheirus peregrinus",402312.66854669,5916765.79278155
"13921","Pseudocheirus peregrinus",402414.044675617,5918727.46700067
"13922","Pseudocheirus peregrinus",400484.233168842,5917652.18174205
"13923","Pseudocheirus peregrinus",402673.664237661,5919020.02258889
"13924","Pseudocheirus peregrinus",382370.173748325,5786325.16229993
"13926","Pseudocheirus peregrinus",380232.980817198,5784811.2796095
"13927","Pseudocheirus peregrinus",390583.247123584,5784607.27361298
"13928","Pseudocheirus peregrinus",384131.789060137,5786223.87416428
"13929","Pseudocheirus peregrinus",374715.129007085,5786546.2758524
"13930","Pseudocheirus peregrinus",400998.483164145,5916659.61400495
"13931","Pseudocheirus peregrinus",335697.261844073,5817587.52554777
"13932","Pseudocheirus peregrinus",378199.784220347,5753259.14276298
"13933","Pseudocheirus peregrinus",375771.168641548,5754052.32466777
"13934","Pseudocheirus peregrinus",374428.342379233,5786307.6784935
"13935","Pseudocheirus peregrinus",374373.782478218,5786545.46195602
"13939","Pseudocheirus peregrinus",379538.220476783,5841893.79915341
"13941","Pseudocheirus peregrinus",341720.126066365,5750057.85213562
"13942","Pseudocheirus peregrinus",342183.987357598,5750064.73137848
"13944","Pseudocheirus peregrinus",374325.806102057,5786356.04282154
"13945","Pseudocheirus peregrinus",374469.432790834,5786089.66509972
"13946","Pseudocheirus peregrinus",367810.03288496,5808003.64319176
"13947","Pseudocheirus peregrinus",379226.917115735,5841735.0187967
"13948","Pseudocheirus peregrinus",425062.304151554,5768356.72768576
"13949","Pseudocheirus peregrinus",425352.247402788,5768333.8810687
"13950","Pseudocheirus peregrinus",425356.902338667,5768493.71893746
"13952","Pseudocheirus peregrinus",340327.742644722,5752106.37290812
"13953","Pseudocheirus peregrinus",342601.984018013,5749869.75193017
"13954","Pseudocheirus peregrinus",342168.628575407,5752634.41529827
"13955","Pseudocheirus peregrinus",341772.154355598,5749811.31065204
"13956","Pseudocheirus peregrinus",368123.122597329,5808998.68812335
"13958","Pseudocheirus peregrinus",342685.345810903,5749806.99184007
"13959","Pseudocheirus peregrinus",341081.313009303,5750370.55206163
"13960","Pseudocheirus peregrinus",341225.364328079,5750066.98958623
